Year,"Country of Asylum","Country of Origin","Country of Asylum ISO","Country of Origin ISO",Refugees,Asylum-seekers,IDPs,"Other people in need of international protection","Stateless persons","Host community","Others of concern"
2022,"Trinidad and Tobago",Haiti,TTO,HTI,5,16,0,0,0,0,0
2022,"Trinidad and Tobago",India,TTO,IND,0,5,0,0,0,0,0
2022,"Trinidad and Tobago",Jamaica,TTO,JAM,36,282,0,0,0,0,0
2022,"Trinidad and Tobago","Sri Lanka",TTO,LKA,5,0,0,0,0,0,0
2022,"Trinidad and Tobago",Mexico,TTO,MEX,6,0,0,0,0,0,0
2022,"Trinidad and Tobago",Nigeria,TTO,NGA,5,161,0,0,0,0,0
2022,"Trinidad and Tobago",Pakistan,TTO,PAK,9,20,0,0,0,0,0
2022,"Trinidad and Tobago",Peru,TTO,PER,0,7,0,0,0,0,0
2022,"Trinidad and Tobago",Philippines,TTO,PHL,0,5,0,0,0,0,0
2022,"Trinidad and Tobago","Viet Nam",TTO,VNM,0,7,0,0,0,0,0
2022,"Trinidad and Tobago","Syrian Arab Rep.",TTO,SYR,50,43,0,0,0,0,0
2022,"Trinidad and Tobago",Tajikistan,TTO,TJK,0,11,0,0,0,0,0
2022,"Trinidad and Tobago","Trinidad and Tobago",TTO,TTO,0,0,0,0,0,5433,789
2022,"Trinidad and Tobago","Saint Vincent and the Grenadines",TTO,VCT,5,5,0,0,0,0,0
2022,"Trinidad and Tobago","Venezuela (Bolivarian Republic of)",TTO,VEN,3098,18038,0,14178,0,0,0
2019,"Venezuela (Bolivarian Republic of)",Afghanistan,VEN,AFG,10,0,0,0,0,0,0
2019,"Venezuela (Bolivarian Republic of)",Chile,VEN,CHL,10,0,0,0,0,0,0
2019,"Venezuela (Bolivarian Republic of)",Congo,VEN,COG,5,0,0,0,0,0,0
2019,"Venezuela (Bolivarian Republic of)",Colombia,VEN,COL,67622,49,0,0,0,0,0
2019,"Venezuela (Bolivarian Republic of)","State of Palestine",VEN,PSE,7,0,0,0,0,0,0
2019,"Venezuela (Bolivarian Republic of)",Haiti,VEN,HTI,7,0,0,0,0,0,0
2019,"Venezuela (Bolivarian Republic of)",Iraq,VEN,IRQ,18,0,0,0,0,0,0
2019,"Venezuela (Bolivarian Republic of)",Liberia,VEN,LBR,9,0,0,0,0,0,0
2019,"Venezuela (Bolivarian Republic of)",Libya,VEN,LBY,5,0,0,0,0,0,0
2019,"Venezuela (Bolivarian Republic of)",Lebanon,VEN,LBN,12,0,0,0,0,0,0
2019,"Venezuela (Bolivarian Republic of)",Nigeria,VEN,NGA,7,0,0,0,0,0,0
2019,"Venezuela (Bolivarian Republic of)",Peru,VEN,PER,5,0,0,0,0,0,0
2019,"Venezuela (Bolivarian Republic of)",Rwanda,VEN,RWA,5,0,0,0,0,0,0
2019,"Venezuela (Bolivarian Republic of)","Sierra Leone",VEN,SLE,5,0,0,0,0,0,0
2019,"Venezuela (Bolivarian Republic of)","Syrian Arab Rep.",VEN,SYR,5,0,0,0,0,0,0
2019,"Venezuela (Bolivarian Republic of)",Türkiye,VEN,TUR,6,0,0,0,0,0,0
2019,"Venezuela (Bolivarian Republic of)","Venezuela (Bolivarian Republic of)",VEN,VEN,0,0,0,0,0,0,494503
2019,"Venezuela (Bolivarian Republic of)","Western Sahara",VEN,ESH,11,0,0,0,0,0,0
2020,"Venezuela (Bolivarian Republic of)",Afghanistan,VEN,AFG,10,0,0,0,0,0,0
2020,"Venezuela (Bolivarian Republic of)",Chile,VEN,CHL,10,0,0,0,0,0,0
2020,"Venezuela (Bolivarian Republic of)",Congo,VEN,COG,5,0,0,0,0,0,0
2020,"Venezuela (Bolivarian Republic of)",Colombia,VEN,COL,67935,284,0,0,0,0,0
2020,"Venezuela (Bolivarian Republic of)","State of Palestine",VEN,PSE,7,0,0,0,0,0,0
2020,"Venezuela (Bolivarian Republic of)",Haiti,VEN,HTI,7,0,0,0,0,0,0
2020,"Venezuela (Bolivarian Republic of)",Iraq,VEN,IRQ,18,0,0,0,0,0,0
2020,"Venezuela (Bolivarian Republic of)",Liberia,VEN,LBR,9,0,0,0,0,0,0
2020,"Venezuela (Bolivarian Republic of)",Libya,VEN,LBY,5,0,0,0,0,0,0
2020,"Venezuela (Bolivarian Republic of)",Lebanon,VEN,LBN,12,0,0,0,0,0,0
2020,"Venezuela (Bolivarian Republic of)",Nigeria,VEN,NGA,7,0,0,0,0,0,0
2020,"Venezuela (Bolivarian Republic of)",Peru,VEN,PER,5,0,0,0,0,0,0
2020,"Venezuela (Bolivarian Republic of)",Rwanda,VEN,RWA,5,0,0,0,0,0,0
2020,"Venezuela (Bolivarian Republic of)","Sierra Leone",VEN,SLE,5,0,0,0,0,0,0
2020,"Venezuela (Bolivarian Republic of)","Syrian Arab Rep.",VEN,SYR,32,0,0,0,0,0,0
2020,"Venezuela (Bolivarian Republic of)",Türkiye,VEN,TUR,6,0,0,0,0,0,0
2020,"Venezuela (Bolivarian Republic of)","Venezuela (Bolivarian Republic of)",VEN,VEN,0,0,0,0,0,0,1112517
2020,"Venezuela (Bolivarian Republic of)","Western Sahara",VEN,ESH,11,0,0,0,0,0,0
2021,"Venezuela (Bolivarian Republic of)",Afghanistan,VEN,AFG,10,0,0,0,0,0,0
2021,"Venezuela (Bolivarian Republic of)",Chile,VEN,CHL,10,0,0,0,0,0,0
2021,"Venezuela (Bolivarian Republic of)",Congo,VEN,COG,5,0,0,0,0,0,0
2021,"Venezuela (Bolivarian Republic of)",Colombia,VEN,COL,39168,516,0,0,0,0,0
2021,"Venezuela (Bolivarian Republic of)","State of Palestine",VEN,PSE,7,0,0,0,0,0,0
2021,"Venezuela (Bolivarian Republic of)",Haiti,VEN,HTI,12,0,0,0,0,0,0
2021,"Venezuela (Bolivarian Republic of)",Iraq,VEN,IRQ,18,0,0,0,0,0,0
2021,"Venezuela (Bolivarian Republic of)",Liberia,VEN,LBR,9,0,0,0,0,0,0
2021,"Venezuela (Bolivarian Republic of)",Libya,VEN,LBY,5,0,0,0,0,0,0
2021,"Venezuela (Bolivarian Republic of)",Lebanon,VEN,LBN,12,0,0,0,0,0,0
2021,"Venezuela (Bolivarian Republic of)",Nigeria,VEN,NGA,7,0,0,0,0,0,0
2021,"Venezuela (Bolivarian Republic of)",Peru,VEN,PER,5,0,0,0,0,0,0
2021,"Venezuela (Bolivarian Republic of)",Rwanda,VEN,RWA,5,0,0,0,0,0,0
2021,"Venezuela (Bolivarian Republic of)","Sierra Leone",VEN,SLE,5,0,0,0,0,0,0
2021,"Venezuela (Bolivarian Republic of)","Syrian Arab Rep.",VEN,SYR,33,0,0,0,0,0,0
2021,"Venezuela (Bolivarian Republic of)",Türkiye,VEN,TUR,6,0,0,0,0,0,0
2021,"Venezuela (Bolivarian Republic of)","Venezuela (Bolivarian Republic of)",VEN,VEN,0,0,0,0,0,0,1389980
2021,"Venezuela (Bolivarian Republic of)","Western Sahara",VEN,ESH,11,0,0,0,0,0,0
2024,"Venezuela (Bolivarian Republic of)",Afghanistan,VEN,AFG,10,0,0,0,0,0,0
2024,"Venezuela (Bolivarian Republic of)",Chile,VEN,CHL,10,0,0,0,0,0,0
2024,"Venezuela (Bolivarian Republic of)",Congo,VEN,COG,5,0,0,0,0,0,0
2024,"Venezuela (Bolivarian Republic of)",Colombia,VEN,COL,19173,1572,0,0,0,0,0
2024,"Venezuela (Bolivarian Republic of)","State of Palestine",VEN,PSE,7,0,0,0,0,0,0
2024,"Venezuela (Bolivarian Republic of)",Haiti,VEN,HTI,12,0,0,0,0,0,0
2024,"Venezuela (Bolivarian Republic of)",Iraq,VEN,IRQ,18,0,0,0,0,0,0
2024,"Venezuela (Bolivarian Republic of)",Liberia,VEN,LBR,9,0,0,0,0,0,0
2024,"Venezuela (Bolivarian Republic of)",Libya,VEN,LBY,5,0,0,0,0,0,0
2024,"Venezuela (Bolivarian Republic of)",Lebanon,VEN,LBN,12,0,0,0,0,0,0
2024,"Venezuela (Bolivarian Republic of)",Nigeria,VEN,NGA,7,0,0,0,0,0,0
2024,"Venezuela (Bolivarian Republic of)",Peru,VEN,PER,5,0,0,0,0,0,0
2024,"Venezuela (Bolivarian Republic of)",Rwanda,VEN,RWA,5,0,0,0,0,0,0
2024,"Venezuela (Bolivarian Republic of)","Sierra Leone",VEN,SLE,5,0,0,0,0,0,0
2024,"Venezuela (Bolivarian Republic of)","Syrian Arab Rep.",VEN,SYR,33,6,0,0,0,0,0
2024,"Venezuela (Bolivarian Republic of)",Türkiye,VEN,TUR,6,0,0,0,0,0,0
2024,"Venezuela (Bolivarian Republic of)","Venezuela (Bolivarian Republic of)",VEN,VEN,0,0,0,0,0,0,590346
2024,"Venezuela (Bolivarian Republic of)","Western Sahara",VEN,ESH,11,0,0,0,0,0,0
2023,"Venezuela (Bolivarian Republic of)",Afghanistan,VEN,AFG,10,0,0,0,0,0,0
2023,"Venezuela (Bolivarian Republic of)",Chile,VEN,CHL,10,0,0,0,0,0,0
2023,"Venezuela (Bolivarian Republic of)",Congo,VEN,COG,5,0,0,0,0,0,0
2023,"Venezuela (Bolivarian Republic of)",Colombia,VEN,COL,29176,1572,0,0,0,0,0
2023,"Venezuela (Bolivarian Republic of)","State of Palestine",VEN,PSE,7,0,0,0,0,0,0
2023,"Venezuela (Bolivarian Republic of)",Haiti,VEN,HTI,12,0,0,0,0,0,0
2023,"Venezuela (Bolivarian Republic of)",Iraq,VEN,IRQ,18,0,0,0,0,0,0
2023,"Venezuela (Bolivarian Republic of)",Liberia,VEN,LBR,9,0,0,0,0,0,0
2023,"Venezuela (Bolivarian Republic of)",Libya,VEN,LBY,5,0,0,0,0,0,0
2023,"Venezuela (Bolivarian Republic of)",Lebanon,VEN,LBN,12,0,0,0,0,0,0
2023,"Venezuela (Bolivarian Republic of)",Nigeria,VEN,NGA,7,0,0,0,0,0,0
2023,"Venezuela (Bolivarian Republic of)",Peru,VEN,PER,5,0,0,0,0,0,0
2023,"Venezuela (Bolivarian Republic of)",Rwanda,VEN,RWA,5,0,0,0,0,0,0
2023,"Venezuela (Bolivarian Republic of)","Sierra Leone",VEN,SLE,5,0,0,0,0,0,0
2023,"Venezuela (Bolivarian Republic of)","Syrian Arab Rep.",VEN,SYR,33,6,0,0,0,0,0
2023,"Venezuela (Bolivarian Republic of)",Türkiye,VEN,TUR,6,0,0,0,0,0,0
2023,"Venezuela (Bolivarian Republic of)","Venezuela (Bolivarian Republic of)",VEN,VEN,0,0,0,0,0,0,3206577
2023,"Venezuela (Bolivarian Republic of)","Western Sahara",VEN,ESH,11,0,0,0,0,0,0
2022,"Venezuela (Bolivarian Republic of)",Afghanistan,VEN,AFG,10,0,0,0,0,0,0
2022,"Venezuela (Bolivarian Republic of)",Chile,VEN,CHL,10,0,0,0,0,0,0
2022,"Venezuela (Bolivarian Republic of)",Congo,VEN,COG,5,0,0,0,0,0,0
2022,"Venezuela (Bolivarian Republic of)",Colombia,VEN,COL,29181,1045,0,0,0,0,0
2022,"Venezuela (Bolivarian Republic of)","State of Palestine",VEN,PSE,7,0,0,0,0,0,0
2022,"Venezuela (Bolivarian Republic of)",Haiti,VEN,HTI,12,0,0,0,0,0,0
2022,"Venezuela (Bolivarian Republic of)",Iraq,VEN,IRQ,18,0,0,0,0,0,0
2022,"Venezuela (Bolivarian Republic of)",Liberia,VEN,LBR,9,0,0,0,0,0,0
2022,"Venezuela (Bolivarian Republic of)",Libya,VEN,LBY,5,0,0,0,0,0,0
2022,"Venezuela (Bolivarian Republic of)",Lebanon,VEN,LBN,12,0,0,0,0,0,0
2022,"Venezuela (Bolivarian Republic of)",Nigeria,VEN,NGA,7,0,0,0,0,0,0
2022,"Venezuela (Bolivarian Republic of)",Peru,VEN,PER,5,0,0,0,0,0,0
2022,"Venezuela (Bolivarian Republic of)",Rwanda,VEN,RWA,5,0,0,0,0,0,0
2022,"Venezuela (Bolivarian Republic of)","Sierra Leone",VEN,SLE,5,0,0,0,0,0,0
2022,"Venezuela (Bolivarian Republic of)","Syrian Arab Rep.",VEN,SYR,33,0,0,0,0,0,0
2022,"Venezuela (Bolivarian Republic of)",Türkiye,VEN,TUR,6,0,0,0,0,0,0
2022,"Venezuela (Bolivarian Republic of)","Venezuela (Bolivarian Republic of)",VEN,VEN,0,0,0,0,0,0,3206577
2022,"Venezuela (Bolivarian Republic of)","Western Sahara",VEN,ESH,11,0,0,0,0,0,0
